C,#,Producto,Sec
1064,1,Queso untable azul 190 g - Milkaut,FRE
1064,1,Queso crema 290 g - Milkaut,FRE
1064,1,Canasta de Quesos - Lácteos La Resistencia,FRE
1064,1,Canasta de Quesos familiar - Lácteos La Resistencia,FRE
1064,2,Provoletas 2 u - Lácteos La Resistencia,FRE
1064,1,Crema de leche 200 g - La Cabaña,FRE
1064,2,Tapas de tarta 2 u - Don Sixto,FRE
1064,1,Hamburguesas 2u 80 g - Sugarosa,FRZ
1064,2,Raviolones integrales de Ricota y Nuez - Panamby,FRZ
1064,1,Ravioles integrales de ricota y verdura - Panamby,FRZ
1064,2,Costeletitas de cerdo 900 g - Frigorifico Giusti,FRZ
1064,1,Medallones de Garbanzo y Yamaní - PRANA,FRZ
1064,1,Medallones de Mijo y feijao 4 u - PRANA,FRZ
1064,2,"Medallones de merluza, espinaca y queso - Solimeno",FRZ
1064,1,Canasta de frutas chica (4 productos) - Misión Verde,FYV
1064,1,Canasta de verduras grande (13 productos) - Misión Verde,FYV
1064,1,Canasta de frutas grande (6 productos) - Misión Verde,FYV
1064,1,Champiniones 250 g - Misión Verde,FYV
1064,1,Perfumina 1000 cc - Cooperativa La Esperanza,LIM
1064,1,Jabon cremoso x 3 u x 125 g - Nivea,LIM
1064,2,Desodorante aerosol - Dove,LIM
1064,1,Toallas femeninas 8 u - Siempre Libre,LIM
1064,3,Antitranspirante masculino 90 g - Rexona,LIM
1064,1,Desodorante para inodoro con red 25 g - Poett,LIM
1064,1,Yerba 1 k - Titrayju,PCL
1064,1,Yerba 1 kg - Andresito,PCL
1064,1,Tomate triturado 950 g - Buena Cosecha,PCL
1064,7,Leche largavida Descremada 1 L - Milkaut,PCL
1064,4,Rollos de cocina 3 u - Dicha,PCL
1064,2,Papel higienico 6u x 30 mts - Elegante,PCL
1070,2,Aceite de girasol 900 cc - Zanoni,ALM
1070,1,Aceite de oliva organico extra virgen 500 cc - Pronoar,ALM
1070,5,Lata choclo en granos 350 g - Del Agricultor,ALM
1070,1,Lata de Arvejas 350 g - Del Agricultor,ALM
1070,2,Puré de tomate 530 g - Mora,ALM
1070,1,Atún en lata lomito 170 g - Bahía,ALM
1070,3,Atún en lata desmenuzado 170 g - Bahía,ALM
1070,1,Aceitunas verdes nº 0 x 360 gr - Buena Cosecha,ALM
1070,1,Arroz pulido largo fino 00000 - Sabroz,ALM
1070,1,Arroz largo fino 1 kg - Lucchetti,ALM
1070,1,Fideos tallarines secos 500 g - Don Pepe,ALM
1070,2,Fideos tirabuzon secos 500 g - Don Pepe,ALM
1070,1,Fideos mostachol secos 500 g - Don Pepe,ALM
1070,1,Bizcochos agridulces 200 g - 9 de Oro,ALM
1070,1,Galletitas Pepas 400 g - Terepín,ALM
1070,1,Ketchup 250 g - Hellmann's,ALM
1070,1,Salsa Golf 250 g - Cada Día,ALM
1070,1,Yerba mate 25 u - La Hoja,ALM
1070,1,Magdalenas rellenas con dulce de leche 250 g - Pozo,FRA
1070,2,Galletitas crackers de agua 300 g - Paseo,FRA
1070,2,Tostadas de mesa 200 g - Marinozzi,FRA
1070,1,Galletitas dulces con avena 180 g - Marinozzi,FRA
1070,1,Tortillas para tacos 12 u - Jalisqueño,FRA
1070,1,Familiar Lacteado 600 g - Don Yeyo,FRA
1070,1,Familiar Salvado 600 g - Don Yeyo,FRA
1070,1,Pan molde de Salvado con semillas 800 g (guardar en lugar fresco) - Alimentos con Amor,FRA
1070,1,"Bandeja de 12 alfajores de maicena, con dulce de leche y coco - El Mejunje",FRA
1070,1,Prepizza 2 u - Mil Hojas,FRE
1070,1,Jamón Crudo feteado 150 g - Embutidos Natali,FRE
1070,2,Jamón cocido feteado 150 g - Embutidos Natali,FRE
1070,8,Salchichas 6 u - Frigorífico Swift,FRE
1070,1,Bondiola 400 g - Embutidos Natali,FRE
1070,5,Queso cremoso 500 g - Lácteos Rosario,FRE
1070,1,Queso untable azul 190 g - Milkaut,FRE
1070,2,Queso untable clásico 190 g - Milkaut,FRE
1070,2,Queso crema 290 g - Milkaut,FRE
1070,1,Manteca pan 200 g - La Cabaña,FRE
1070,1,Queso reggianito 250 g - Lácteos La Resistencia,FRE
1070,1,Queso barra 400 g - Lácteos La Resistencia,FRE
1070,1,Ravioles de verdura 1 k - Mil Hojas,FRE
1070,1,Ravioles ricota 1 K - Pastas Garcia,FRE
1070,1,Crema de leche 200 g - La Cabaña,FRE
1070,1,Tapas de empanadas 15 u - Don Sixto,FRE
1070,4,Tapas de tarta 2 u - Don Sixto,FRE
1070,1,Costeletitas de cerdo 900 g - Frigorifico Giusti,FRZ
1070,1,Hamburguesas de calabaza y Muzzarella - Souno,FRZ
1070,1,Hamburguesas Arveja y espinaca - Souno,FRZ
1070,1,"Medallones de merluza, espinaca y queso - Solimeno",FRZ
1070,1,Canasta de verdura chica (9 productos) - Misión Verde,FYV
1070,1,Canasta de frutas grande (6 productos) - Misión Verde,FYV
1070,1,Champiniones 250 g - Misión Verde,FYV
1070,1,Tomate cherry 1 k - Misión Verde,FYV
1070,1,Perfumina 1000 cc - Cooperativa La Esperanza,LIM
1070,1,Jabon liquido repuesto x 300 ml - Algabo,LIM
1070,1,Bolsa de consorcio x 10 unidades 45x60 - Cooperativa La Esperanza,LIM
1070,1,Jabon cremoso x 3 u x 125 g - Nivea,LIM
1070,1,Pañuelos descartables 6 u - Elegante,LIM
1070,2,Dentífrico 90 g - Colgate,LIM
1070,2,Desodorante aerosol - Dove,LIM
1070,1,Detergente 300 ml - Cif,LIM
1070,1,Esponja de acero 1 u - Task,LIM
1070,2,Desodorante para inodoro con red 25 g - Poett,LIM
1070,1,Yerba 1 kg - Andresito,PCL
1070,1,Dulce de leche 400 g - Tan Violentamente Dulce,PCL
1070,1,Aperitivo Fernet 750 cc - Branca,PCL
1070,1,Soda sifón 2 l - Trechel,PCL
1070,1,"Amargo limon 1,5 l - Linares",PCL
1070,4,Leche largavida Descremada 1 L - Milkaut,PCL
1070,2,Rollos de cocina 3 u - Dicha,PCL
1070,4,Papel higienico 6u x 30 mts - Elegante,PCL
1071,1,Rocio de Girasol para cocinar 150 cc - Zanoni,ALM
1071,1,Aceite de oliva organico extra virgen 500 cc - Pronoar,ALM
1071,1,Jugo de Limón 500 cc - Zanoni,ALM
1071,2,Salsa de soja 500 cc - Chuantong,ALM
1071,2,Lata de Arvejas 350 g - Del Agricultor,ALM
1071,1,Garbanzos en lata remojados 350 g - Del Agricultor,ALM
1071,3,Atún en lata lomito 170 g - Bahía,ALM
1071,1,Aceitunas verdes nº 0 x 360 gr - Buena Cosecha,ALM
1071,2,Arroz pulido largo fino 00000 - Sabroz,ALM
1071,1,Lentejas 400 g - Del Agricultor,ALM
1071,2,Fideos tallarines secos 500 g - Don Pepe,ALM
1071,3,Fideos tirabuzon secos 500 g - Don Pepe,ALM
1071,1,Mostaza 250 g - Savora,ALM
1071,1,Condimento pimentón 25 g - Alicante,ALM
1071,1,Té en saquitos 25 u - La Virginia,ALM
1071,1,Manies pelados salados 250 g - Pronoar,ALM
1071,1,Galletitas dulces con avena 180 g - Marinozzi,FRA
1071,1,Barrita de arroz con baño blanco 6 u - Crowie,FRA
1071,2,Barrita de arroz con baño Marroc 6 u - Crowie,FRA
1071,3,Pan Agroecológico con semillas - Coco Eco,FRA
1071,1,Granola 250 g - Salvena Miel,FRA
1071,1,Granola 1 k - Salvena Miel,FRA
1071,1,Prepizza 2 u - Mil Hojas,FRE
1071,1,Cuadrada feteada 850 g - Frigorifico Giusti,FRE
1071,1,Pulpa de cerdo 1 k - Frigorífico Los Abuelos,FRE
1071,1,Jamón Crudo feteado 150 g - Embutidos Natali,FRE
1071,1,Jamón cocido feteado 150 g - Embutidos Natali,FRE
1071,1,Salchichas 6 u - Frigorífico Swift,FRE
1071,1,Bondiola 400 g - Embutidos Natali,FRE
1071,1,Queso untable azul 190 g - Milkaut,FRE
1071,1,Queso crema 290 g - Milkaut,FRE
1071,1,Canasta de Quesos familiar - Lácteos La Resistencia,FRE
1071,1,Ravioles de verdura 1 k - Mil Hojas,FRE
1071,1,Crema de leche 200 g - La Cabaña,FRE
1071,1,Ñoquis de papa 750 g - Pastas Garcia,FRE
1071,1,Ravioles de rucula y parmesano 1 k - Alimentos con Amor,FRZ
1071,2,Medallones de Garbanzo y Yamaní - PRANA,FRZ
1071,3,Medallones de Mung quinoa jengibre cúrcuma - PRANA,FRZ
1071,1,Hamburguesas de calabaza y Muzzarella - Souno,FRZ
1071,1,Hamburguesas Arveja y espinaca - Souno,FRZ
1071,1,Canasta de verdura chica (9 productos) - Misión Verde,FYV
1071,1,Champiniones 250 g - Misión Verde,FYV
1071,1,Lavandina en gel 700 cc - El Libertador,LIM
1071,1,Lavandina 1000 cc - Cooperativa La Esperanza,LIM
1071,1,Trapo amarillo 1 u - Cooperativa La Esperanza,LIM
1071,1,Bolsa de consorcio x 10 unidades 45x60 - Cooperativa La Esperanza,LIM
1071,1,Jabon blanco de lavar x 200 g - Signo,LIM
1071,1,Dentífrico 90 g - Colgate,LIM
1071,1,Desodorante aerosol - Dove,LIM
1071,1,Desodorante bolilla 50 ml - Dove,LIM
1071,1,Protectores diarios sin alas 20 u - Carefree,LIM
1071,2,Esponja cuadriculada 1 u - Mortimer,LIM
1071,1,Esponja de acero 1 u - Task,LIM
1071,1,Desodorante para inodoro con red 25 g - Poett,LIM
1071,1,Limpiador cremoso blanco 750 g - Cif,LIM
1071,2,Yerba 1 kg - Andresito,PCL
1071,1,Tomate triturado 950 g - Buena Cosecha,PCL
1071,3,Dulce de leche 400 g - Tan Violentamente Dulce,PCL
1071,1,Vino tinto Malbec - Alaris,PCL
1071,5,Leche largavida Descremada 1 L - Milkaut,PCL
1071,2,Rollos de cocina 3 u - Dicha,PCL
1071,2,Papel higienico 6u x 30 mts - Elegante,PCL
1080,1,Aceite de girasol 900 cc - Zanoni,ALM
1080,1,Vinagre alcohol 500 cc - Halconero,ALM
1080,2,Rocio de Girasol para cocinar 150 cc - Zanoni,ALM
1080,1,Aceite de oliva organico extra virgen 500 cc - Pronoar,ALM
1080,1,Jugo de Limón 500 cc - Zanoni,ALM
1080,2,Garbanzos en lata remojados 350 g - Del Agricultor,ALM
1080,1,Puré de tomate 530 g - Mora,ALM
1080,1,Atún en lata desmenuzado 170 g - Bahía,ALM
1080,1,Mermelada tomate 450 g - Alimentos Natureza,ALM
1080,1,Arroz pulido largo fino 00000 - Sabroz,ALM
1080,1,Sal gruesa 1 kg - Celusal,ALM
1080,1,Fideos tallarines secos 500 g - Don Pepe,ALM
1080,1,Fideos tirabuzon secos 500 g - Don Pepe,ALM
1080,2,Fideos mostachol secos 500 g - Don Pepe,ALM
1080,1,Harina integral agroecológica 500 g - Poroto Santto,ALM
1080,2,Bizcochos agridulces 200 g - 9 de Oro,ALM
1080,3,Bizcochos salados 200 g - 9 de Oro,ALM
1080,1,Galletitas Pepas 400 g - Terepín,ALM
1080,1,Ketchup 250 g - Hellmann's,ALM
1080,1,Condimento ají 50 g - Alicante,ALM
1080,1,Manies pelados salados 250 g - Pronoar,ALM
1080,1,Miel 500 g - Entre Pétalos,ALM
1080,1,Miel 1 k - Entre Pétalos,ALM
1080,1,Ralladito Vegetal 125 g - PRANA,FRA
1080,1,Galletitas de harina integral y azucar mascabo 180 g - Panamby,FRA
1080,1,2 pizzetas integrales - coco Eco,FRA
1080,2,Galletitas crackers de agua 300 g - Paseo,FRA
1080,1,Familiar Lacteado 600 g - Don Yeyo,FRA
1080,1,Familiar Salvado 600 g - Don Yeyo,FRA
1080,2,Pan molde de Salvado con semillas 800 g (guardar en lugar fresco) - Alimentos con Amor,FRA
1080,2,Galletitas de arroz 150 g - Molinos del Bosque,FRA
1080,1,Copos de Maiz tradicionales x 160 g - Granix,FRA
1080,1,Copos de Maiz azucarados x 240 g - Granix,FRA
1080,1,Granola 250 g - Salvena Miel,FRA
1080,1,Turrón almendras 1u 100 g - Salvena Miel,FRA
1080,1,Turrón castañas 1 u 100 g - Salvena Miel,FRA
1080,2,Turrón higos 1u 100 g - Salvena Miel,FRA
1080,1,Lengüitas de orégano o criollas 150 g - El Mejunje,FRA
1080,1,Prepizza 2 u - Mil Hojas,FRE
1080,2,Queso cremoso 500 g - Lácteos Rosario,FRE
1080,1,Queso untable azul 190 g - Milkaut,FRE
1080,1,Queso untable clásico 190 g - Milkaut,FRE
1080,4,Queso crema 290 g - Milkaut,FRE
1080,1,Manteca pan 200 g - La Cabaña,FRE
1080,3,Queso reggianito 1 k - Lácteos La Resistencia,FRE
1080,2,Queso reggianito 250 g - Lácteos La Resistencia,FRE
1080,1,Queso saborizado ají orégano 350 g - Lácteos La Resistencia,FRE
1080,1,Queso saborizado pimienta 350 g - Lácteos La Resistencia,FRE
1080,1,Ravioles de verdura 1 k - Mil Hojas,FRE
1080,1,Promo cena autogestiva - Coco Eco,FRE
1080,3,Crema de leche 200 g - La Cabaña,FRE
1080,1,Canasta Panchos - Varios,FRE
1080,1,Tapas de tarta 2 u - Don Sixto,FRE
1080,2,Yoghurt pote vainilla entero 200 g - Milkaut,FRE
1080,2,Medallones de Garbanzo y Yamaní - PRANA,FRZ
1080,1,Medallones de Mijo y feijao 4 u - PRANA,FRZ
1080,1,Medallones de lenteja y arveja 4 u - PRANA,FRZ
1080,2,Medallones de Mung quinoa jengibre cúrcuma - PRANA,FRZ
1080,1,Hamburguesas de calabaza y Muzzarella - Souno,FRZ
1080,1,Hamburguesas Porotos negros y zanahoria - Souno,FRZ
1080,1,Hamburguesas Arveja y espinaca - Souno,FRZ
1080,2,"Medallones de merluza, espinaca y queso - Solimeno",FRZ
1080,2,Canasta de verduras grande (13 productos) - Misión Verde,FYV
1080,1,Canasta de frutas grande (6 productos) - Misión Verde,FYV
1080,1,Champiniones 250 g - Misión Verde,FYV
1080,1,Zapallo kabutia - Misión Verde,FYV
1080,1,Jabón líquido para ropa - Cooperativa La Esperanza,LIM
1080,1,Jabon liquido repuesto x 300 ml - Algabo,LIM
1080,2,Trapo amarillo 1 u - Cooperativa La Esperanza,LIM
1080,1,Trapo de piso 1 u - Cooperativa La Esperanza,LIM
1080,2,Jabon cremoso x 3 u x 125 g - Nivea,LIM
1080,1,Acondicionador - Prunelle,LIM
1080,1,Champu - Prunelle,LIM
1080,2,Dentífrico 90 g - Colgate,LIM
1080,1,Desodorante aerosol - Dove,LIM
1080,1,Toallas femeninas 8 u - Siempre Libre,LIM
1080,1,Preservativos de latex x 3 u - Prime,LIM
1080,3,Detergente 300 ml - Cif,LIM
1080,2,Esponja cuadriculada 1 u - Mortimer,LIM
1080,1,Desodorante natural en crema 50 cc - Selvamor,LIM
1080,1,Shampoo de romero - Selvamor,LIM
1080,1,Yerba 1 k - Titrayju,PCL
1080,17,Leche largavida Descremada 1 L - Milkaut,PCL
1080,4,Rollos de cocina 3 u - Dicha,PCL
1080,4,Papel higienico 6u x 30 mts - Elegante,PCL
1083,1,Aceite de girasol 900 cc - Zanoni,ALM
1083,1,Puré de tomate 530 g - Mora,ALM
1083,2,Atún en lata desmenuzado 170 g - Bahía,ALM
1083,1,Bizcochos salados 200 g - 9 de Oro,ALM
1083,1,Café de filtro 250 g - La Virginia,ALM
1083,1,Ketchup 250 g - Hellmann's,ALM
1083,1,Condimento orégano 50 g - Alicante,ALM
1083,1,Yerba mate 25 u - La Hoja,ALM
1083,1,Familiar Lacteado 600 g - Don Yeyo,FRA
1083,1,Tapas de empanadas 15 u - Don Sixto,FRE
1083,1,Jabon liquido repuesto x 300 ml - Algabo,LIM
1083,1,Jabón de tocador 3 u - Coop. Cañada Rosquín,LIM
1083,1,Desodorante aerosol - Dove,LIM
1083,1,Detergente 300 ml - Cif,LIM
1083,1,Soda sifón 2 l - Trechel,PCL
1083,1,Rollos de cocina 3 u - Dicha,PCL
1083,1,Papel higienico 6u x 30 mts - Elegante,PCL
1129,2,Aceite de girasol 900 cc - Zanoni,ALM
1129,1,Salsa de soja 500 cc - Chuantong,ALM
1129,2,Lata choclo en granos 350 g - Del Agricultor,ALM
1129,3,Lata de Arvejas 350 g - Del Agricultor,ALM
1129,1,Garbanzos en lata remojados 350 g - Del Agricultor,ALM
1129,5,Puré de tomate 530 g - Mora,ALM
1129,2,Arroz pulido largo fino 00000 - Sabroz,ALM
1129,1,Sal gruesa 1 kg - Celusal,ALM
1129,1,Rebozador 500 g - Preferido,ALM
1129,1,Lentejas 400 g - Del Agricultor,ALM
1129,3,Fideos tallarines secos 500 g - Don Pepe,ALM
1129,2,Fideos tirabuzon secos 500 g - Don Pepe,ALM
1129,4,Fideos mostachol secos 500 g - Don Pepe,ALM
1129,1,Harina integral agroecológica 500 g - Poroto Santto,ALM
1129,1,Bizcochos agridulces 200 g - 9 de Oro,ALM
1129,1,Bizcochos salados 200 g - 9 de Oro,ALM
1129,3,Galletitas Pepas 400 g - Terepín,ALM
1129,1,Mayonesa 500 g - Zanoni,ALM
1129,1,Condimento ají 50 g - Alicante,ALM
1129,1,Condimento pimienta negra 25 g - Alicante,ALM
1129,1,Caldos sabor verduras 4 u - Alicante,ALM
1129,1,Té en saquitos 25 u - La Virginia,ALM
1129,2,Mix de frutos secos 250 g - Pronoar,ALM
1129,1,Magdalenas rellenas con dulce de leche 250 g - Pozo,FRA
1129,3,Galletitas crackers de agua 300 g - Paseo,FRA
1129,1,Galletitas dulces con avena 180 g - Marinozzi,FRA
1129,1,Familiar Salvado 600 g - Don Yeyo,FRA
1129,1,Galletas de arroz integral x 100 g - All Rice,FRA
1129,1,Turrón higos 1u 100 g - Salvena Miel,FRA
1129,1,Lengüitas de orégano o criollas 150 g - El Mejunje,FRA
1129,1,Canasta Pizzas - Varios,FRE
1129,2,Cuadrada feteada 850 g - Frigorifico Giusti,FRE
1129,2,Supremas de pollo 800 g - Frigorifico Giusti,FRE
1129,2,Jamón Crudo feteado 150 g - Embutidos Natali,FRE
1129,2,Jamón cocido feteado 150 g - Embutidos Natali,FRE
1129,2,Queso cremoso 500 g - Lácteos Rosario,FRE
1129,2,Queso crema 290 g - Milkaut,FRE
1129,3,Canasta de Quesos - Lácteos La Resistencia,FRE
1129,3,Provoletas 2 u - Lácteos La Resistencia,FRE
1129,1,Queso reggianito 250 g - Lácteos La Resistencia,FRE
1129,1,Milanesas de soja 4 u - Shanti,FRE
1129,1,Ravioles de verdura 1 k - Mil Hojas,FRE
1129,3,Crema de leche 200 g - La Cabaña,FRE
1129,1,Tallarines al huevo 1/2 K - Pastas Garcia,FRE
1129,1,Ravioles de calabaza y muzzarela 1 k - Alimentos con Amor,FRZ
1129,1,Sorrentinos de JYQ 1/2 k - Pastas Garcia,FRZ
1129,1,Costeletitas de cerdo 900 g - Frigorifico Giusti,FRZ
1129,1,Hamburguesas de calabaza y Muzzarella - Souno,FRZ
1129,2,Hamburguesas Porotos negros y zanahoria - Souno,FRZ
1129,1,Hamburguesas lentejas al romero - Souno,FRZ
1129,2,Hamburguesas Arveja y espinaca - Souno,FRZ
1129,2,"Medallones de merluza, espinaca y queso - Solimeno",FRZ
1129,3,Canasta de verdura chica (9 productos) - Misión Verde,FYV
1129,1,Canasta de frutas grande (6 productos) - Misión Verde,FYV
1129,2,Champiniones 250 g - Misión Verde,FYV
1129,2,Tomate cherry 1 k - Misión Verde,FYV
1129,1,Zapallo kabutia - Misión Verde,FYV
1129,2,Lavandina en gel 700 cc - El Libertador,LIM
1129,1,Perfumina 900 cc - El Libertador,LIM
1129,1,Jabón líquido para ropa 800 cc - El Libertador,LIM
1129,1,Perfumina 1000 cc - Cooperativa La Esperanza,LIM
1129,1,Jabón líquido para ropa - Cooperativa La Esperanza,LIM
1129,5,Trapo amarillo 1 u - Cooperativa La Esperanza,LIM
1129,2,Trapo de piso 1 u - Cooperativa La Esperanza,LIM
1129,3,Bolsa de consorcio x 10 unidades 45x60 - Cooperativa La Esperanza,LIM
1129,1,Jabon blanco de lavar x 200 g - Signo,LIM
1129,1,Talco para pies x 200 g - Algabo foot,LIM
1129,3,Dentífrico 90 g - Colgate,LIM
1129,2,Desodorante aerosol - Dove,LIM
1129,2,Toallas femeninas 8 u - Siempre Libre,LIM
1129,2,Protectores diarios sin alas 20 u - Carefree,LIM
1129,2,Preservativos de latex x 3 u - Prime,LIM
1129,1,Detergente 300 ml - Cif,LIM
1129,1,Esponja cuadriculada 1 u - Mortimer,LIM
1129,1,Desodorante para inodoro con red 25 g - Poett,LIM
1129,2,Limpiador cremoso blanco 750 g - Cif,LIM
1129,2,Yerba 1 kg - Andresito,PCL
1129,1,Yerba despalada 1/2 k - Titrayju,PCL
1129,1,Leche largavida Descremada 1 L - Milkaut,PCL
1129,2,Rollos de cocina 3 u - Dicha,PCL
1129,4,Papel higienico 6u x 30 mts - Elegante,PCL
1156,1,Aceite de girasol 900 cc - Zanoni,ALM
1156,1,Rocio de Girasol para cocinar 150 cc - Zanoni,ALM
1156,1,Aceite de oliva organico extra virgen 500 cc - Pronoar,ALM
1156,2,Arroz pulido largo fino 00000 - Sabroz,ALM
1156,1,Fideos tallarines secos 500 g - Don Pepe,ALM
1156,1,Fideos tirabuzon secos 500 g - Don Pepe,ALM
1156,1,Bizcochos salados 200 g - 9 de Oro,ALM
1156,1,Galletitas Pepas 400 g - Terepín,ALM
1156,1,Chocolate en polvo 180 g - Chocolino,ALM
1156,1,Condimento pimienta negra 25 g - Alicante,ALM
1156,1,Galletitas dulces con avena 180 g - Marinozzi,FRA
1156,3,Pan Agroecológico con semillas - Coco Eco,FRA
1156,1,Granola 250 g - Salvena Miel,FRA
1156,1,Prepizza 2 u - Mil Hojas,FRE
1156,1,Jamón Crudo feteado 150 g - Embutidos Natali,FRE
1156,1,Queso cremoso 500 g - Lácteos Rosario,FRE
1156,2,Queso crema 290 g - Milkaut,FRE
1156,1,Tapas de empanadas 15 u - Don Sixto,FRE
1156,3,Tapas de tarta 2 u - Don Sixto,FRE
1156,2,Costeletitas de cerdo 900 g - Frigorifico Giusti,FRZ
1156,1,"Medallones de merluza, espinaca y queso - Solimeno",FRZ
1156,1,Champiniones 250 g - Misión Verde,FYV
1156,1,Tomate cherry 1 k - Misión Verde,FYV
1156,1,Lavandina en gel 700 cc - El Libertador,LIM
1156,2,Jabón líquido para ropa - Cooperativa La Esperanza,LIM
1156,1,Trapo amarillo 1 u - Cooperativa La Esperanza,LIM
1156,1,Bolsa de consorcio x 10 unidades 45x60 - Cooperativa La Esperanza,LIM
1156,1,Jabon cremoso x 3 u x 125 g - Nivea,LIM
1156,1,Jabon blanco de lavar x 200 g - Signo,LIM
1156,1,Pañuelos descartables 6 u - Elegante,LIM
1156,1,Dentífrico 90 g - Colgate,LIM
1156,1,Yerba 1 kg - Andresito,PCL
1156,1,Dulce de leche 400 g - Tan Violentamente Dulce,PCL
1156,10,Leche largavida Descremada 1 L - Milkaut,PCL
1156,10,Leche largavida Entera 1 L - Milkaut,PCL
1156,2,Rollos de cocina 3 u - Dicha,PCL
1156,1,Papel higienico 6u x 30 mts - Elegante,PCL
1161,1,Manies pelados salados 250 g - Pronoar,ALM
1161,1,Miel 500 g - Entre Pétalos,ALM
1161,1,Granola 250 g - Salvena Miel,FRA
1161,1,Provoletas 2 u - Lácteos La Resistencia,FRE
1161,1,Ravioles de verdura 1 k - Mil Hojas,FRE
1161,1,Canasta de frutas grande (6 productos) - Misión Verde,FYV
1161,2,Trapo amarillo 1 u - Cooperativa La Esperanza,LIM
1161,2,Trapo de piso 1 u - Cooperativa La Esperanza,LIM
1161,1,Bolsa de consorcio x 10 unidades 45x60 - Cooperativa La Esperanza,LIM
1161,1,Bolsa de consorcio x 10 unidades 60x90 - Cooperativa La Esperanza,LIM
1161,1,Quitamanchas x 250 ml - Trenet,LIM
1161,1,Yerba 1 kg - Andresito,PCL
1161,1,Cerveza IPA Artesanal 1 L - Del Llano,PCL
1161,1,Cerveza Roja artesanal 1 L - Del Llano,PCL
1165,2,Aceite de girasol 900 cc - Zanoni,ALM
1165,2,Vinagre alcohol 500 cc - Halconero,ALM
1165,1,Jugo de Limón 500 cc - Zanoni,ALM
1165,1,Salsa de soja 500 cc - Chuantong,ALM
1165,2,Lata choclo en granos 350 g - Del Agricultor,ALM
1165,1,Tomate perita 400 g - Mora,ALM
1165,2,Puré de tomate 530 g - Mora,ALM
1165,2,Atún en lata lomito 170 g - Bahía,ALM
1165,1,Palmito enteros 400 g - Bahía,ALM
1165,2,Atún en lata desmenuzado 170 g - Bahía,ALM
1165,1,Arroz largo fino 1 kg - Lucchetti,ALM
1165,1,Sal gruesa 1 kg - Celusal,ALM
1165,3,Harina 0000 1 kg - Chacabuco,ALM
1165,3,Bizcochos agridulces 200 g - 9 de Oro,ALM
1165,5,Galletitas Pepas 400 g - Terepín,ALM
1165,1,Mayonesa 500 g - Zanoni,ALM
